Time Step,Time,SWE_mm,sm_frac_0.4m,sm_profile_0.1m,sm_profile_0.4m,sm_profile_1m,sm_profile_2m,rainmelt
2373,2020-04-08 21:00:00,0.000000000,0.192244119,0.227229314,0.230648456,0.238360159,0.254861556,0.000000000
2374,2020-04-08 22:00:00,0.000000000,0.192254406,0.227167352,0.230581642,0.238281282,0.254750985,0.000000000
2375,2020-04-08 23:00:00,0.000000000,0.192256760,0.227153163,0.230566343,0.238263222,0.254725677,0.000000000
2376,2020-04-09 00:00:00,0.000000000,0.192259780,0.227134947,0.230546703,0.238240041,0.254693195,0.015553076
2377,2020-04-09 01:00:00,0.000000000,0.192261668,0.227123557,0.230534421,0.238225545,0.254672887,0.000000000
2378,2020-04-09 02:00:00,0.000000000,0.192263299,0.227113718,0.230523813,0.238213025,0.254655347,0.000000000
2379,2020-04-09 03:00:00,0.000000000,0.192264735,0.227105052,0.230514471,0.238201999,0.254639902,0.000000000
2380,2020-04-09 04:00:00,0.000000000,0.192266293,0.227095646,0.230504329,0.238190031,0.254623138,0.000000000
2381,2020-04-09 05:00:00,0.000000000,0.192267950,0.227085644,0.230493546,0.238177305,0.254605315,0.000000000
2382,2020-04-09 06:00:00,0.000000000,0.192268926,0.227079750,0.230487192,0.238169807,0.254594814,0.000000000
2383,2020-04-09 07:00:00,0.000000000,0.192269389,0.227076954,0.230484177,0.238166249,0.254589832,0.002929920
2384,2020-04-09 08:00:00,0.000000000,0.192269204,0.227078075,0.230485386,0.238167675,0.254591829,0.000778315
2385,2020-04-09 09:00:00,0.000000000,0.192268890,0.227078075,0.230485386,0.238167675,0.254591829,0.004511029
2386,2020-04-09 10:00:00,0.000000000,0.192268868,0.227080099,0.230487567,0.238170249,0.254595434,0.001713660
2387,2020-04-09 11:00:00,0.000000000,0.192268760,0.227080754,0.230488274,0.238171084,0.254596602,0.001485783
2388,2020-04-09 12:00:00,0.000000000,0.192268666,0.227081323,0.230488887,0.238171807,0.254597615,0.003212246
2389,2020-04-09 13:00:00,0.000000000,0.192268503,0.227082307,0.230489948,0.238173059,0.254599369,0.281386741
2390,2020-04-09 14:00:00,0.000000000,0.192251210,0.227186612,0.230602409,0.238305797,0.254785344,0.566577518
2391,2020-04-09 15:00:00,0.000000000,0.192216494,0.227395314,0.230827480,0.238571587,0.255158227,1.347211162
2392,2020-04-09 16:00:00,0.000000000,0.192135953,0.227875999,0.231346114,0.239184765,0.256020978,3.765893325
2393,2020-04-09 17:00:00,0.000000000,0.191923316,0.229122007,0.232692123,0.240780853,0.258283485,3.516416700
2394,2020-04-09 18:00:00,0.000000000,0.191721310,0.230275863,0.233940716,0.242267623,0.260413528,5.805687988
2395,2020-04-09 19:00:00,0.000000000,0.191409817,0.232000908,0.235811301,0.244506513,0.263663937,6.369852690
2396,2020-04-09 20:00:00,0.000000000,0.191074661,0.233787710,0.237753912,0.246846662,0.267119296,2.855661410
2397,2020-04-09 21:00:00,0.000000000,0.190920652,0.234585935,0.238623444,0.247899254,0.268693779,0.000000000
2398,2020-04-09 22:00:00,0.000000000,0.190952041,0.234424377,0.238447368,0.247685849,0.268373520,0.000000000
2399,2020-04-09 23:00:00,0.000000000,0.190981307,0.234273228,0.238282676,0.247486362,0.268074630,0.000000000
2400,2020-04-10 00:00:00,0.000000000,0.191009011,0.234129684,0.238126305,0.247297060,0.267791431,0.000000000
2401,2020-04-10 01:00:00,0.000000000,0.191032952,0.234005270,0.237990801,0.247133105,0.267546487,0.000000000
2402,2020-04-10 02:00:00,0.000000000,0.191056400,0.233883090,0.237857757,0.246972200,0.267306403,0.000000000
2403,2020-04-10 03:00:00,0.000000000,0.191079173,0.233764115,0.237728225,0.246815615,0.267073051,0.000000000
2404,2020-04-10 04:00:00,0.000000000,0.191099379,0.233658285,0.237613024,0.246676415,0.266865843,0.000000000
2405,2020-04-10 05:00:00,0.000000000,0.191117318,0.233564125,0.237510544,0.246552631,0.266681769,0.000000000
2406,2020-04-10 06:00:00,0.000000000,0.191135235,0.233469885,0.237407990,0.246428803,0.266497803,0.000000000
2407,2020-04-10 07:00:00,0.000000000,0.191152635,0.233378180,0.237308209,0.246308365,0.266319041,0.000000000
2408,2020-04-10 08:00:00,0.000000000,0.191169648,0.233288337,0.237210466,0.246190428,0.266144151,0.000000000
2409,2020-04-10 09:00:00,0.000000000,0.191184655,0.233208941,0.237124102,0.246086253,0.265989799,0.000000000
2410,2020-04-10 10:00:00,0.000000000,0.191199851,0.233128406,0.237036508,0.245980627,0.265833421,0.000000000
2411,2020-04-10 11:00:00,0.000000000,0.191215825,0.233043593,0.236944273,0.245869438,0.265668944,0.000000000
2412,2020-04-10 12:00:00,0.000000000,0.191232013,0.232957481,0.236850637,0.245756597,0.265502163,0.000000000
2413,2020-04-10 13:00:00,0.000000000,0.191249197,0.232865900,0.236751068,0.245636645,0.265325029,0.000000000
2414,2020-04-10 14:00:00,0.000000000,0.191268959,0.232760348,0.236636327,0.245498467,0.265121178,0.000000000
2415,2020-04-10 15:00:00,0.000000000,0.191289961,0.232647906,0.236514115,0.245351352,0.264904375,0.000000000
2416,2020-04-10 16:00:00,0.000000000,0.191310820,0.232535958,0.236392460,0.245204969,0.264688888,0.000000000
2417,2020-04-10 17:00:00,0.000000000,0.191333568,0.232413560,0.236259473,0.245045019,0.264453698,0.000000000
2418,2020-04-10 18:00:00,0.000000000,0.191355510,0.232295191,0.236130887,0.244890431,0.264226660,0.000000000
2419,2020-04-10 19:00:00,0.000000000,0.191376160,0.232183512,0.236009589,0.244744667,0.264012820,0.000000000
2420,2020-04-10 20:00:00,0.000000000,0.191396653,0.232072414,0.235888942,0.244599744,0.263800443,0.000000000
2421,2020-04-10 21:00:00,0.000000000,0.191417004,0.231961824,0.235768867,0.244455568,0.263589385,0.000000000
2422,2020-04-10 22:00:00,0.000000000,0.191435207,0.231862677,0.235661233,0.244326380,0.263400458,0.238556464
2423,2020-04-10 23:00:00,0.000000000,0.191431076,0.231885197,0.235685678,0.244355717,0.263443345,0.000000000
2424,2020-04-11 00:00:00,0.000000000,0.191442424,0.231823312,0.235618502,0.244275105,0.263325523,0.000000000
2425,2020-04-11 01:00:00,0.000000000,0.191454124,0.231759419,0.235549152,0.244191904,0.263203990,0.000000000
2426,2020-04-11 02:00:00,0.000000000,0.191464029,0.231705260,0.235490372,0.244121399,0.263101060,0.000000000
2427,2020-04-11 03:00:00,0.000000000,0.191472842,0.231657021,0.235438022,0.244058619,0.263009452,0.000000000
2428,2020-04-11 04:00:00,0.000000000,0.191481296,0.231610695,0.235387750,0.243998342,0.262921536,0.000000000
2429,2020-04-11 05:00:00,0.000000000,0.191489962,0.231563160,0.235336171,0.243936507,0.262831389,0.000000000
2430,2020-04-11 06:00:00,0.000000000,0.191497477,0.231521901,0.235291405,0.243882848,0.262753194,0.000000000
2431,2020-04-11 07:00:00,0.000000000,0.191504611,0.231482699,0.235248873,0.243831876,0.262678943,0.000000000
2432,2020-04-11 08:00:00,0.000000000,0.191511633,0.231444078,0.235206974,0.243781668,0.262605832,0.000000000
2433,2020-04-11 09:00:00,0.000000000,0.191518478,0.231406405,0.235166105,0.243732702,0.262534555,0.000000000
2434,2020-04-11 10:00:00,0.000000000,0.191525409,0.231368226,0.235124690,0.243683088,0.262462361,0.000000000
2435,2020-04-11 11:00:00,0.000000000,0.191532286,0.231330309,0.235083561,0.243633825,0.262390703,0.000000000
2436,2020-04-11 12:00:00,0.000000000,0.191539897,0.231288308,0.235038006,0.243579267,0.262311372,0.000000000
2437,2020-04-11 13:00:00,0.000000000,0.191549529,0.231235108,0.234980307,0.243510178,0.262210959,0.000000000
2438,2020-04-11 14:00:00,0.000000000,0.191561645,0.231168093,0.234907632,0.243423174,0.262084579,0.000000000
2439,2020-04-11 15:00:00,0.000000000,0.191576067,0.231088200,0.234820999,0.243319489,0.261934074,0.000000000
2440,2020-04-11 16:00:00,0.000000000,0.191593716,0.230990248,0.234714798,0.243192425,0.261749784,0.000000000
2441,2020-04-11 17:00:00,0.000000000,0.191611862,0.230889317,0.234605384,0.243061563,0.261560163,0.000000000
2442,2020-04-11 18:00:00,0.000000000,0.191631897,0.230777623,0.234484321,0.242916825,0.261350642,0.000000000
2443,2020-04-11 19:00:00,0.000000000,0.191652121,0.230664604,0.234361842,0.242770452,0.261138976,0.000000000
2444,2020-04-11 20:00:00,0.000000000,0.191672709,0.230549268,0.234236873,0.242621165,0.260923324,0.000000000
2445,2020-04-11 21:00:00,0.000000000,0.191692654,0.230437259,0.234115528,0.242476266,0.260714230,0.000000000
2446,2020-04-11 22:00:00,0.000000000,0.191709861,0.230340414,0.234010628,0.242351050,0.260533713,0.000000000
2447,2020-04-11 23:00:00,0.000000000,0.191720746,0.230279040,0.233944156,0.242271728,0.260419441,0.000000000
2448,2020-04-12 00:00:00,0.000000000,0.191722871,0.230267051,0.233931172,0.242256235,0.260397130,0.000000000
2449,2020-04-12 01:00:00,0.000000000,0.191724576,0.230257430,0.233920753,0.242243804,0.260379229,0.000000000
2450,2020-04-12 02:00:00,0.000000000,0.191725244,0.230253657,0.233916667,0.242238929,0.260372209,0.000000000
2451,2020-04-12 03:00:00,0.000000000,0.191725621,0.230251531,0.233914364,0.242236182,0.260368254,0.000000000
2452,2020-04-12 04:00:00,0.000000000,0.191725881,0.230250063,0.233912775,0.242234285,0.260365523,0.000000000
2453,2020-04-12 05:00:00,0.000000000,0.191726140,0.230248604,0.233911194,0.242232400,0.260362808,0.000000000
2454,2020-04-12 06:00:00,0.000000000,0.191726383,0.230247228,0.233909704,0.242230622,0.260360249,0.000000000
2455,2020-04-12 07:00:00,0.000000000,0.191726555,0.230246259,0.233908655,0.242229370,0.260358446,0.000000000
2456,2020-04-12 08:00:00,0.000000000,0.191726681,0.230245545,0.233907882,0.242228448,0.260357119,0.000000000
2457,2020-04-12 09:00:00,0.000000000,0.191726906,0.230244280,0.233906512,0.242226813,0.260354765,0.000000000
2458,2020-04-12 10:00:00,0.000000000,0.191726906,0.230244280,0.233906512,0.242226813,0.260354765,0.000000000
2459,2020-04-12 11:00:00,0.000000000,0.191726906,0.230244280,0.233906512,0.242226813,0.260354765,0.000000000
2460,2020-04-12 12:00:00,0.000000000,0.191726906,0.230244280,0.233906512,0.242226813,0.260354765,0.000000000
2461,2020-04-12 13:00:00,0.000000000,0.191727062,0.230244280,0.233906512,0.242226813,0.260354765,0.000000000
2462,2020-04-12 14:00:00,0.000000000,0.191727912,0.230238597,0.233900358,0.242219471,0.260344194,0.000000000
2463,2020-04-12 15:00:00,0.000000000,0.191735523,0.230195601,0.233853797,0.242163927,0.260264245,0.000000000
2464,2020-04-12 16:00:00,0.000000000,0.191749425,0.230116966,0.233768650,0.242062374,0.260118154,0.000000000
2465,2020-04-12 17:00:00,0.000000000,0.191767723,0.230013261,0.233656371,0.241928504,0.259925731,0.000000000
2466,2020-04-12 18:00:00,0.000000000,0.191784800,0.229916265,0.233551371,0.241803359,0.259746013,0.000000000
2467,2020-04-12 19:00:00,0.000000000,0.191802703,0.229814362,0.233441075,0.241671947,0.259557464,0.000000000
2468,2020-04-12 20:00:00,0.000000000,0.191820548,0.229712572,0.233330918,0.241540747,0.259369393,0.000000000
2469,2020-04-12 21:00:00,0.000000000,0.191836867,0.229619288,0.233229979,0.241420568,0.259197273,0.000000000
2470,2020-04-12 22:00:00,0.000000000,0.191849825,0.229545085,0.233149698,0.241325013,0.259060520,0.000000000
2471,2020-04-12 23:00:00,0.000000000,0.191853720,0.229522757,0.233125542,0.241296266,0.259019397,0.000000000
2472,2020-04-13 00:00:00,0.000000000,0.191856921,0.229504401,0.233105684,0.241272636,0.258985600,0.000000000
2473,2020-04-13 01:00:00,0.000000000,0.191858355,0.229496177,0.233096788,0.241262050,0.258970462,0.000000000
2474,2020-04-13 02:00:00,0.000000000,0.191859267,0.229490945,0.233091128,0.241255315,0.258960831,0.000000000
2475,2020-04-13 03:00:00,0.000000000,0.191859832,0.229487699,0.233087617,0.241251137,0.258954857,0.003049963
2476,2020-04-13 04:00:00,0.000000000,0.191859632,0.229488849,0.233088860,0.241252617,0.258956973,0.003688983
2477,2020-04-13 05:00:00,0.000000000,0.191859392,0.229490227,0.233090351,0.241254390,0.258959509,0.000000000
2478,2020-04-13 06:00:00,0.000000000,0.191859701,0.229488455,0.233088434,0.241252109,0.258956247,0.000000000
2479,2020-04-13 07:00:00,0.000000000,0.191859896,0.229487335,0.233087223,0.241250668,0.258954186,0.809018235
2480,2020-04-13 08:00:00,0.000000000,0.191808183,0.229783127,0.233407271,0.241631681,0.259499725,1.099620772
2481,2020-04-13 09:00:00,0.000000000,0.191738269,0.230180079,0.233836988,0.242143877,0.260235394,1.405662147
2482,2020-04-13 10:00:00,0.000000000,0.191649281,0.230680488,0.234379054,0.242791018,0.261168703,1.110312610
2483,2020-04-13 11:00:00,0.000000000,0.191579826,0.231067358,0.234798401,0.243292447,0.261894838,2.211455671
2484,2020-04-13 12:00:00,0.000000000,0.191447703,0.231794493,0.235587220,0.244237573,0.263270691,3.031373603
2485,2020-04-13 13:00:00,0.000000000,0.191272656,0.232740574,0.236614833,0.245472589,0.265083025,1.525046866
2486,2020-04-13 14:00:00,0.000000000,0.191186755,0.233197821,0.237112006,0.246071665,0.265968195,2.514047083
2487,2020-04-13 15:00:00,0.000000000,0.191044744,0.233943865,0.237923933,0.247052225,0.267425770,2.759050972
2488,2020-04-13 16:00:00,0.000000000,0.190891645,0.234734718,0.238785636,0.248095948,0.268989437,6.470392145
2489,2020-04-13 17:00:00,0.000000000,0.190553370,0.236434610,0.240641396,0.250354617,0.272418023,2.468944626
2490,2020-04-13 18:00:00,0.000000000,0.190428304,0.237047149,0.241311317,0.251173726,0.273677089,0.831755477
2491,2020-04-13 19:00:00,0.000000000,0.190409928,0.237136446,0.241409034,0.251293372,0.273861719,6.321339561
2492,2020-04-13 20:00:00,0.000000000,0.190082941,0.238696108,0.243118024,0.253392948,0.277132299,4.314504440
2493,2020-04-13 21:00:00,0.000000000,0.189861987,0.239719625,0.244241898,0.254781091,0.279327602,3.747666369
2494,2020-04-13 22:00:00,0.000000000,0.189676508,0.240560676,0.245166840,0.255928044,0.281162125,4.309026326
2495,2020-04-13 23:00:00,0.000000000,0.189459932,0.241522515,0.246226219,0.257246819,0.283295423,2.755756941
2496,2020-04-14 00:00:00,0.000000000,0.189338185,0.242053917,0.246812252,0.257978732,0.284490789,0.006158863
2497,2020-04-14 01:00:00,0.000000000,0.189409572,0.241743123,0.246469442,0.257550379,0.283790197,0.010738116
2498,2020-04-14 02:00:00,0.000000000,0.189478247,0.241442001,0.246137474,0.257136132,0.283115365,0.014105323
2499,2020-04-14 03:00:00,0.000000000,0.189544401,0.241149924,0.245815639,0.256735051,0.282464470,0.008927507
2500,2020-04-14 04:00:00,0.000000000,0.189608773,0.240863803,0.245500521,0.256342836,0.281830304,0.000000000
2501,2020-04-14 05:00:00,0.000000000,0.189677146,0.240557808,0.245163683,0.255924123,0.281155820,0.000000000
2502,2020-04-14 06:00:00,0.000000000,0.189742442,0.240263556,0.244839935,0.255522202,0.280510812,0.000000000
2503,2020-04-14 07:00:00,0.000000000,0.189806098,0.239974767,0.244522352,0.255128427,0.279881152,0.000000000
2504,2020-04-14 08:00:00,0.000000000,0.189867089,0.239696258,0.244216217,0.254749305,0.279277031,0.000000000
2505,2020-04-14 09:00:00,0.000000000,0.189925925,0.239425897,0.243919175,0.254381871,0.278693485,0.000000000
2506,2020-04-14 10:00:00,0.000000000,0.189982511,0.239164290,0.243631876,0.254026887,0.278131518,0.000000000
2507,2020-04-14 11:00:00,0.000000000,0.190037795,0.238907187,0.243349644,0.253678544,0.277581771,0.000000000
2508,2020-04-14 12:00:00,0.000000000,0.190092139,0.238652982,0.243070711,0.253334639,0.277040671,0.000000000
2509,2020-04-14 13:00:00,0.000000000,0.190146577,0.238396857,0.242789787,0.252988647,0.276497920,0.000000000
2510,2020-04-14 14:00:00,0.000000000,0.190202611,0.238131663,0.242499040,0.252630943,0.275938500,0.000000000
2511,2020-04-14 15:00:00,0.000000000,0.190258121,0.237867369,0.242209403,0.252274992,0.275383526,0.000000000
2512,2020-04-14 16:00:00,0.000000000,0.190314929,0.237595257,0.241911327,0.251909074,0.274814764,0.000000000
2513,2020-04-14 17:00:00,0.000000000,0.190371144,0.237324330,0.241614680,0.251545310,0.274251097,0.000000000
2514,2020-04-14 18:00:00,0.000000000,0.190425513,0.237060724,0.241326172,0.251191911,0.273705140,0.000000000
2515,2020-04-14 19:00:00,0.000000000,0.190479698,0.236796448,0.241037052,0.250838140,0.273160220,0.000000000
2516,2020-04-14 20:00:00,0.000000000,0.190529865,0.236550371,0.240767952,0.250509201,0.272654985,0.000000000
2517,2020-04-14 21:00:00,0.000000000,0.190580875,0.236298764,0.240492912,0.250173337,0.272140524,0.000000000
2518,2020-04-14 22:00:00,0.000000000,0.190628302,0.236063555,0.240235896,0.249859787,0.271661521,0.000000000
2519,2020-04-14 23:00:00,0.000000000,0.190660398,0.235903680,0.240061254,0.249646895,0.271336989,0.000000000
2520,2020-04-15 00:00:00,0.000000000,0.190697835,0.235716479,0.239856816,0.249397854,0.270958061,0.000000000
2521,2020-04-15 01:00:00,0.000000000,0.190731603,0.235546949,0.239671727,0.249172542,0.270615894,0.000000000
2522,2020-04-15 02:00:00,0.000000000,0.190763652,0.235385465,0.239495470,0.248958119,0.270290840,0.000000000
2523,2020-04-15 03:00:00,0.000000000,0.190796310,0.235220308,0.239315249,0.248739015,0.269959267,0.000000000
2524,2020-04-15 04:00:00,0.000000000,0.190826033,0.235069473,0.239150697,0.248539082,0.269657212,0.000000000
2525,2020-04-15 05:00:00,0.000000000,0.190853509,0.234929589,0.238998126,0.248353812,0.269377736,0.000000000
2526,2020-04-15 06:00:00,0.000000000,0.190877607,0.234806550,0.238863955,0.248190969,0.269132430,0.231527207
2527,2020-04-15 07:00:00,0.000000000,0.190885122,0.234768110,0.238822042,0.248140115,0.269055888,0.784903995
2528,2020-04-15 08:00:00,0.000000000,0.190857146,0.234911040,0.238977897,0.248329255,0.269340724,0.374068034
2529,2020-04-15 09:00:00,0.000000000,0.190856215,0.234915790,0.238983078,0.248335544,0.269350201,0.175474381
2530,2020-04-15 10:00:00,0.000000000,0.190868901,0.234851038,0.238912465,0.248249836,0.269221071,0.095387685
2531,2020-04-15 11:00:00,0.000000000,0.190887152,0.234757723,0.238810718,0.248126376,0.269035215,0.000000000
2532,2020-04-15 12:00:00,0.000000000,0.190912660,0.234626975,0.238668179,0.247953493,0.268775263,0.000000000
2533,2020-04-15 13:00:00,0.000000000,0.190938766,0.234492770,0.238521902,0.247776168,0.268508998,0.000000000
2534,2020-04-15 14:00:00,0.000000000,0.190966131,0.234351670,0.238368141,0.247589869,0.268229656,0.000000000
2535,2020-04-15 15:00:00,0.000000000,0.190994765,0.234203556,0.238206774,0.247394462,0.267937095,0.000000000
2536,2020-04-15 16:00:00,0.000000000,0.191025676,0.234043116,0.238032019,0.247182968,0.267620949,0.000000000
2537,2020-04-15 17:00:00,0.000000000,0.191057508,0.233877307,0.237851459,0.246964586,0.267295050,0.000000000
2538,2020-04-15 18:00:00,0.000000000,0.191095055,0.233680952,0.237637697,0.246706224,0.266910196,0.000000000
2539,2020-04-15 19:00:00,0.000000000,0.191133903,0.233476901,0.237415624,0.246438019,0.266511489,0.000000000
2540,2020-04-15 20:00:00,0.000000000,0.191173061,0.233270294,0.237190839,0.246166750,0.266109058,0.000000000
2541,2020-04-15 21:00:00,0.000000000,0.191209445,0.233077482,0.236981127,0.245913860,0.265734640,0.000000000
2542,2020-04-15 22:00:00,0.000000000,0.191239316,0.232918580,0.236808342,0.245705639,0.265426893,0.000000000
2543,2020-04-15 23:00:00,0.000000000,0.191262649,0.232794074,0.236672987,0.245542610,0.265186278,0.000000000
2544,2020-04-16 00:00:00,0.000000000,0.191275825,0.232723617,0.236596402,0.245450400,0.265050315,0.000000000
2545,2020-04-16 01:00:00,0.000000000,0.191287583,0.232660648,0.236527963,0.245368019,0.264928925,0.000000000
2546,2020-04-16 02:00:00,0.000000000,0.191298802,0.232600492,0.236462588,0.245289344,0.264813065,0.000000000
2547,2020-04-16 03:00:00,0.000000000,0.191309613,0.232542443,0.236399508,0.245213447,0.264701362,0.000000000
2548,2020-04-16 04:00:00,0.000000000,0.191320402,0.232484440,0.236336483,0.245137633,0.264589844,0.000000000
2549,2020-04-16 05:00:00,0.000000000,0.191330625,0.232429414,0.236276698,0.245065732,0.264484139,0.000000000
2550,2020-04-16 06:00:00,0.000000000,0.191340650,0.232375389,0.236218005,0.244995159,0.264380442,0.000000000
2551,2020-04-16 07:00:00,0.000000000,0.191350075,0.232324541,0.236162769,0.244928753,0.264282919,0.000000000
2552,2020-04-16 08:00:00,0.000000000,0.191359503,0.232273616,0.236107453,0.244862265,0.264185322,0.000000000
2553,2020-04-16 09:00:00,0.000000000,0.191368570,0.232224595,0.236054208,0.244798279,0.264091443,0.000000000
2554,2020-04-16 10:00:00,0.000000000,0.191377386,0.232176876,0.236002382,0.244736008,0.264000124,0.000000000
2555,2020-04-16 11:00:00,0.000000000,0.191387889,0.232119959,0.235940572,0.244661755,0.263891289,0.000000000
2556,2020-04-16 12:00:00,0.000000000,0.191397527,0.232067674,0.235883795,0.244593564,0.263791390,0.000000000
2557,2020-04-16 13:00:00,0.000000000,0.191407899,0.232011336,0.235822623,0.244520107,0.263683835,0.000000000
2558,2020-04-16 14:00:00,0.000000000,0.191421028,0.231939923,0.235745089,0.244427025,0.263547628,0.000000000
2559,2020-04-16 15:00:00,0.000000000,0.191436666,0.231854722,0.235652596,0.244316016,0.263385310,0.000000000
2560,2020-04-16 16:00:00,0.000000000,0.191455950,0.231749438,0.235538318,0.244178908,0.263185014,0.000000000
2561,2020-04-16 17:00:00,0.000000000,0.191477233,0.231632964,0.235411916,0.244027316,0.262963791,0.000000000
2562,2020-04-16 18:00:00,0.000000000,0.191498687,0.231515253,0.235284192,0.243874204,0.262740600,0.000000000
2563,2020-04-16 19:00:00,0.000000000,0.191520306,0.231396337,0.235155183,0.243719618,0.262515513,0.000000000
2564,2020-04-16 20:00:00,0.000000000,0.191540412,0.231285465,0.235034921,0.243575573,0.262306003,0.000000000
2565,2020-04-16 21:00:00,0.000000000,0.191559961,0.231177413,0.234917738,0.243435272,0.262102147,0.000000000
2566,2020-04-16 22:00:00,0.000000000,0.191576511,0.231085741,0.234818333,0.243316299,0.261929444,0.000000000
2567,2020-04-16 23:00:00,0.000000000,0.191587825,0.231022966,0.234750270,0.243234860,0.261811311,0.000000000
2568,2020-04-17 00:00:00,0.000000000,0.191593469,0.230991618,0.234716284,0.243194202,0.261752360,0.000000000
2569,2020-04-17 01:00:00,0.000000000,0.191596699,0.230973671,0.234696827,0.243170928,0.261718622,0.000000000
2570,2020-04-17 02:00:00,0.000000000,0.191599000,0.230960879,0.234682960,0.243154340,0.261694580,0.000000000
2571,2020-04-17 03:00:00,0.000000000,0.191601068,0.230949377,0.234670491,0.243139426,0.261672966,0.000000000
2572,2020-04-17 04:00:00,0.000000000,0.191603296,0.230936987,0.234657059,0.243123361,0.261649687,0.000000000
2573,2020-04-17 05:00:00,0.000000000,0.191606757,0.230917734,0.234636189,0.243098401,0.261613523,0.000000000
2574,2020-04-17 06:00:00,0.000000000,0.191608843,0.230906120,0.234623599,0.243083345,0.261591712,0.000000000
2575,2020-04-17 07:00:00,0.000000000,0.191610001,0.230899675,0.234616612,0.243074990,0.261579610,0.000000000
2576,2020-04-17 08:00:00,0.000000000,0.191611126,0.230893414,0.234609826,0.243066875,0.261567856,0.000000000
2577,2020-04-17 09:00:00,0.000000000,0.191612218,0.230887334,0.234603235,0.243058993,0.261556440,0.000000000
2578,2020-04-17 10:00:00,0.000000000,0.191613278,0.230881427,0.234596832,0.243051337,0.261545352,0.000000000
2579,2020-04-17 11:00:00,0.000000000,0.191614308,0.230875690,0.234590613,0.243043901,0.261534583,0.000000000
2580,2020-04-17 12:00:00,0.000000000,0.191615309,0.230870117,0.234584573,0.243036678,0.261524124,0.000000000
2581,2020-04-17 13:00:00,0.000000000,0.191616306,0.230864561,0.234578550,0.243029476,0.261513696,0.000000000
2582,2020-04-17 14:00:00,0.000000000,0.191617839,0.230856019,0.234569292,0.243018406,0.261497667,0.000000000
2583,2020-04-17 15:00:00,0.000000000,0.191627638,0.230801388,0.234510079,0.242947614,0.261395194,0.000000000
2584,2020-04-17 16:00:00,0.000000000,0.191640693,0.230728502,0.234431086,0.242853197,0.261258604,0.000000000
2585,2020-04-17 17:00:00,0.000000000,0.191655641,0.230644902,0.234340493,0.242744944,0.261102111,0.000000000
2586,2020-04-17 18:00:00,0.000000000,0.191672781,0.230548864,0.234236435,0.242620642,0.260922568,0.000000000
2587,2020-04-17 19:00:00,0.000000000,0.191692435,0.230438491,0.234116863,0.242477859,0.260716527,0.000000000
2588,2020-04-17 20:00:00,0.000000000,0.191709727,0.230341165,0.234011442,0.242352021,0.260535112,0.000000000
2589,2020-04-17 21:00:00,0.000000000,0.191728446,0.230235584,0.233897095,0.242215578,0.260338591,0.000000000
2590,2020-04-17 22:00:00,0.000000000,0.191743975,0.230147805,0.233802042,0.242102196,0.260175429,0.000000000
2591,2020-04-17 23:00:00,0.000000000,0.191752694,0.230098455,0.233748607,0.242038474,0.260083786,0.000000000
2592,2020-04-18 00:00:00,0.000000000,0.191758618,0.230064891,0.233712267,0.241995143,0.260021493,0.000000000
2593,2020-04-18 01:00:00,0.000000000,0.191762774,0.230041332,0.233686761,0.241964734,0.259977789,0.000000000
2594,2020-04-18 02:00:00,0.000000000,0.191767476,0.230014659,0.233657884,0.241930309,0.259928323,0.436409334
2595,2020-04-18 03:00:00,0.000000000,0.191740894,0.230165235,0.233820915,0.242124706,0.260207811,1.270087830
2596,2020-04-18 04:00:00,1.157894731,0.191661446,0.230612397,0.234305272,0.242702866,0.261041316,0.000000000
2597,2020-04-18 05:00:00,1.315219522,0.191663149,0.230602861,0.234294939,0.242690523,0.261023486,1.157894849
2598,2020-04-18 06:00:00,0.977229357,0.191591743,0.231001209,0.234726682,0.243206641,0.261770393,1.202919543
2599,2020-04-18 07:00:00,1.637150764,0.191518040,0.231408814,0.235168718,0.243735833,0.262539112,0.449480683
2600,2020-04-18 08:00:00,2.384333134,0.191492766,0.231547772,0.235319475,0.243916494,0.262802221,0.416508709
2601,2020-04-18 09:00:00,3.005916595,0.191470271,0.231671096,0.235453296,0.244076935,0.263036175,0.381220610
2602,2020-04-18 10:00:00,3.277416468,0.191450645,0.231778427,0.235569782,0.244216653,0.263240133,0.362669715
2603,2020-04-18 11:00:00,3.626642227,0.191432745,0.231876100,0.235675803,0.244343865,0.263426019,0.000000000
2604,2020-04-18 12:00:00,3.999012232,0.191439012,0.231841930,0.235638711,0.244299354,0.263360959,0.000000000
2605,2020-04-18 13:00:00,4.618955612,0.191445121,0.231808591,0.235602523,0.244255933,0.263297512,0.000000000
2606,2020-04-18 14:00:00,4.946487904,0.191451097,0.231775956,0.235567100,0.244213435,0.263235434,0.000000000
2607,2020-04-18 15:00:00,5.218621254,0.191456948,0.231743985,0.235532401,0.244171810,0.263174649,0.000000000
2608,2020-04-18 16:00:00,5.444677830,0.191462721,0.231712418,0.235498140,0.244130716,0.263114659,0.000000000
2609,2020-04-18 17:00:00,5.610942364,0.191468403,0.231681325,0.235464397,0.244090248,0.263055600,0.000000000
2610,2020-04-18 18:00:00,5.732776642,0.191473962,0.231650882,0.235431360,0.244050630,0.262997799,0.000000000
2611,2020-04-18 19:00:00,5.810067177,0.191479380,0.231621199,0.235399149,0.244012008,0.262941466,0.000000000
2612,2020-04-18 20:00:00,5.838337898,0.191484708,0.231591988,0.235367452,0.243974006,0.262886053,0.000000000
