Time Step,Time,SWE_mm,sm_frac_0.4m,sm_profile_0.1m,rainrate
13466,2017-04-14 02:00:00,0,0.145603,0.388254,0
13467,2017-04-14 03:00:00,0,0.145604,0.388241,0
13468,2017-04-14 04:00:00,0,0.145606,0.388223,0
13469,2017-04-14 05:00:00,0,0.145608,0.388201,0
13470,2017-04-14 06:00:00,0,0.145609,0.388177,0
13471,2017-04-14 07:00:00,0,0.145611,0.388158,0
13472,2017-04-14 08:00:00,0,0.145612,0.388142,0
13473,2017-04-14 09:00:00,0,0.145613,0.388128,0
13474,2017-04-14 10:00:00,0,0.145614,0.388116,0
13475,2017-04-14 11:00:00,0,0.145615,0.388107,0
13476,2017-04-14 12:00:00,0,0.145616,0.388096,0
13477,2017-04-14 13:00:00,0,0.145617,0.388079,0
13478,2017-04-14 14:00:00,0,0.145619,0.388051,0
13479,2017-04-14 15:00:00,0,0.145622,0.388008,0
13480,2017-04-14 16:00:00,0,0.145626,0.387958,0
13481,2017-04-14 17:00:00,0,0.145631,0.387889,0
13482,2017-04-14 18:00:00,0,0.145638,0.387808,0
13483,2017-04-14 19:00:00,0,0.145644,0.387729,0
13484,2017-04-14 20:00:00,0,0.145646,0.387697,0
13485,2017-04-14 21:00:00,0,0.145648,0.387673,0
13486,2017-04-14 22:00:00,0,0.145649,0.387656,0
13487,2017-04-14 23:00:00,0,0.14565,0.387642,0
13488,2017-04-15 00:00:00,0,0.145651,0.387628,0
13489,2017-04-15 01:00:00,0,0.145652,0.387615,0
13490,2017-04-15 02:00:00,0,0.145653,0.387608,0
13491,2017-04-15 03:00:00,0,0.145653,0.387601,0
13492,2017-04-15 04:00:00,0,0.145654,0.387589,0
13493,2017-04-15 05:00:00,0,0.145655,0.387573,0
13494,2017-04-15 06:00:00,0,0.145657,0.387558,0
13495,2017-04-15 07:00:00,0,0.145658,0.387545,0
13496,2017-04-15 08:00:00,0,0.145659,0.387532,0
13497,2017-04-15 09:00:00,0,0.14566,0.38752,0
13498,2017-04-15 10:00:00,0,0.14566,0.387512,0
13499,2017-04-15 11:00:00,0,0.145661,0.387504,0
13500,2017-04-15 12:00:00,0,0.145662,0.387494,0
13501,2017-04-15 13:00:00,0,0.145663,0.387478,0
13502,2017-04-15 14:00:00,0,0.145665,0.387443,0
13503,2017-04-15 15:00:00,0,0.145671,0.387371,0
13504,2017-04-15 16:00:00,0,0.145679,0.387257,0
13505,2017-04-15 17:00:00,0,0.14569,0.387116,0
13506,2017-04-15 18:00:00,0,0.145702,0.386963,0
13507,2017-04-15 19:00:00,0,0.145714,0.386803,0
13508,2017-04-15 20:00:00,0,0.145725,0.386647,0
13509,2017-04-15 21:00:00,0,0.145736,0.386511,0
13510,2017-04-15 22:00:00,0,0.145743,0.386405,0
13511,2017-04-15 23:00:00,0,0.145749,0.386326,0
13512,2017-04-16 00:00:00,0,0.145753,0.38627,0.000097
13513,2017-04-16 01:00:00,0,0.145745,0.38639,0.000076
13514,2017-04-16 02:00:00,0,0.145737,0.386486,0
13515,2017-04-16 03:00:00,0,0.145738,0.386474,0
13516,2017-04-16 04:00:00,0,0.145739,0.386466,0
13517,2017-04-16 05:00:00,0,0.145739,0.386461,0
13518,2017-04-16 06:00:00,0,0.14574,0.386458,0
13519,2017-04-16 07:00:00,0,0.145739,0.386459,0
13520,2017-04-16 08:00:00,0,0.145739,0.38646,0
13521,2017-04-16 09:00:00,0,0.145739,0.386464,0
13522,2017-04-16 10:00:00,0,0.145739,0.386467,0
13523,2017-04-16 11:00:00,0,0.145739,0.38647,0
13524,2017-04-16 12:00:00,0,0.145739,0.386469,0
13525,2017-04-16 13:00:00,0,0.145739,0.386459,0
13526,2017-04-16 14:00:00,0,0.145742,0.386422,0
13527,2017-04-16 15:00:00,0,0.145749,0.386324,0
13528,2017-04-16 16:00:00,0,0.145761,0.386169,0
13529,2017-04-16 17:00:00,0,0.145775,0.385983,0
13530,2017-04-16 18:00:00,0,0.145791,0.385768,0
13531,2017-04-16 19:00:00,0,0.145807,0.385549,0
13532,2017-04-16 20:00:00,0,0.145822,0.385335,0
13533,2017-04-16 21:00:00,0,0.145836,0.385145,0
13534,2017-04-16 22:00:00,0,0.145848,0.384978,0
13535,2017-04-16 23:00:00,0,0.145859,0.384831,0
13536,2017-04-17 00:00:00,0,0.145868,0.38471,0
13537,2017-04-17 01:00:00,0,0.145875,0.384611,0.000259
13538,2017-04-17 02:00:00,0,0.145851,0.384949,0.000191
13539,2017-04-17 03:00:00,0,0.145831,0.385211,0
13540,2017-04-17 04:00:00,0,0.145832,0.385202,0
13541,2017-04-17 05:00:00,0,0.145833,0.385196,0
13542,2017-04-17 06:00:00,0,0.145833,0.385192,0
13543,2017-04-17 07:00:00,0,0.145833,0.385189,0
13544,2017-04-17 08:00:00,0,0.145833,0.385185,0
13545,2017-04-17 09:00:00,0,0.145834,0.385182,0
13546,2017-04-17 10:00:00,0,0.145834,0.385182,0
13547,2017-04-17 11:00:00,0,0.145833,0.385185,0
13548,2017-04-17 12:00:00,0,0.145833,0.385184,0
13549,2017-04-17 13:00:00,0,0.145835,0.385169,0
13550,2017-04-17 14:00:00,0,0.145839,0.385104,0
13551,2017-04-17 15:00:00,0,0.145849,0.384967,0
13552,2017-04-17 16:00:00,0,0.145862,0.384787,0
13553,2017-04-17 17:00:00,0,0.145876,0.384591,0
13554,2017-04-17 18:00:00,0,0.145891,0.384386,0
13555,2017-04-17 19:00:00,0,0.145906,0.38418,0
13556,2017-04-17 20:00:00,0,0.145919,0.383994,0
13557,2017-04-17 21:00:00,0,0.14593,0.383841,0
13558,2017-04-17 22:00:00,0,0.14594,0.383701,0
13559,2017-04-17 23:00:00,0,0.145949,0.383578,0
13560,2017-04-18 00:00:00,0,0.145956,0.38348,0
13561,2017-04-18 01:00:00,0,0.14596,0.383415,0
13562,2017-04-18 02:00:00,0,0.145965,0.383355,0
13563,2017-04-18 03:00:00,0,0.145969,0.383298,0
13564,2017-04-18 04:00:00,0,0.145973,0.383244,0
13565,2017-04-18 05:00:00,0,0.145976,0.383199,0
13566,2017-04-18 06:00:00,0,0.145978,0.38316,0
13567,2017-04-18 07:00:00,0,0.145981,0.383127,0
13568,2017-04-18 08:00:00,0,0.145983,0.383102,0
13569,2017-04-18 09:00:00,0,0.145984,0.383078,0
13570,2017-04-18 10:00:00,0,0.145986,0.383054,0
13571,2017-04-18 11:00:00,0,0.145987,0.383032,0
13572,2017-04-18 12:00:00,0,0.145989,0.383003,0
13573,2017-04-18 13:00:00,0,0.145992,0.382961,0
13574,2017-04-18 14:00:00,0,0.145996,0.382903,0
13575,2017-04-18 15:00:00,0,0.146001,0.382831,0
13576,2017-04-18 16:00:00,0,0.146007,0.382754,0
13577,2017-04-18 17:00:00,0,0.146012,0.382673,0
13578,2017-04-18 18:00:00,0,0.146018,0.382597,0
13579,2017-04-18 19:00:00,0,0.146022,0.382532,0
13580,2017-04-18 20:00:00,0,0.146025,0.382488,0
13581,2017-04-18 21:00:00,0,0.146027,0.38247,0
13582,2017-04-18 22:00:00,0,0.146029,0.382441,0
13583,2017-04-18 23:00:00,0,0.146031,0.382406,0
13584,2017-04-19 00:00:00,0,0.146034,0.382367,0
13585,2017-04-19 01:00:00,0,0.146037,0.382327,0
13586,2017-04-19 02:00:00,0,0.146039,0.382286,0
13587,2017-04-19 03:00:00,0,0.146042,0.382243,0
13588,2017-04-19 04:00:00,0,0.146045,0.382205,0
13589,2017-04-19 05:00:00,0,0.146047,0.382177,0
13590,2017-04-19 06:00:00,0,0.146049,0.382153,0
13591,2017-04-19 07:00:00,0,0.14605,0.382135,0
13592,2017-04-19 08:00:00,0,0.146051,0.38212,0
13593,2017-04-19 09:00:00,0,0.146052,0.382105,0
13594,2017-04-19 10:00:00,0,0.146053,0.382093,0
13595,2017-04-19 11:00:00,0,0.146053,0.382083,0
13596,2017-04-19 12:00:00,0,0.146054,0.382069,0
13597,2017-04-19 13:00:00,0,0.146056,0.38204,0
13598,2017-04-19 14:00:00,0,0.146059,0.381996,0
13599,2017-04-19 15:00:00,0,0.146064,0.381935,0
13600,2017-04-19 16:00:00,0,0.146069,0.381858,0
13601,2017-04-19 17:00:00,0,0.146075,0.381774,0
13602,2017-04-19 18:00:00,0,0.146081,0.381688,0
13603,2017-04-19 19:00:00,0,0.146086,0.381616,0
13604,2017-04-19 20:00:00,0,0.14609,0.381557,0
13605,2017-04-19 21:00:00,0,0.146093,0.381515,0
13606,2017-04-19 22:00:00,0,0.146095,0.381477,0.000042
13607,2017-04-19 23:00:00,0,0.146093,0.38151,0.000195
13608,2017-04-20 00:00:00,0,0.146074,0.381778,0.000156
13609,2017-04-20 01:00:00,0,0.14606,0.381992,0.000026
13610,2017-04-20 02:00:00,0,0.146058,0.382021,0.000025
13611,2017-04-20 03:00:00,0,0.146056,0.382051,0
13612,2017-04-20 04:00:00,0,0.146056,0.382047,0
13613,2017-04-20 05:00:00,0,0.146056,0.382044,0.000069
13614,2017-04-20 06:00:00,0,0.146049,0.382143,0.000168
13615,2017-04-20 07:00:00,0,0.146033,0.382385,0.000018
13616,2017-04-20 08:00:00,0,0.146031,0.382413,0
13617,2017-04-20 09:00:00,0,0.146031,0.382414,0
13618,2017-04-20 10:00:00,0,0.14603,0.382414,0
13619,2017-04-20 11:00:00,0,0.14603,0.382414,0
13620,2017-04-20 12:00:00,0,0.14603,0.382414,0.000082
13621,2017-04-20 13:00:00,0,0.146022,0.382531,0
13622,2017-04-20 14:00:00,0,0.146023,0.382528,0
13623,2017-04-20 15:00:00,0,0.146023,0.382525,0
13624,2017-04-20 16:00:00,0,0.146024,0.382514,0
13625,2017-04-20 17:00:00,0,0.146025,0.382493,0
13626,2017-04-20 18:00:00,0,0.146027,0.382466,0
13627,2017-04-20 19:00:00,0,0.146029,0.382435,0
13628,2017-04-20 20:00:00,0,0.146031,0.382415,0
13629,2017-04-20 21:00:00,0,0.146031,0.382407,0
13630,2017-04-20 22:00:00,0,0.146032,0.382398,0
13631,2017-04-20 23:00:00,0,0.146032,0.382386,0
13632,2017-04-21 00:00:00,0,0.146034,0.38237,0
13633,2017-04-21 01:00:00,0,0.146035,0.382351,0
13634,2017-04-21 02:00:00,0,0.146037,0.382327,0
13635,2017-04-21 03:00:00,0,0.146038,0.382301,0
13636,2017-04-21 04:00:00,0,0.14604,0.382277,0
13637,2017-04-21 05:00:00,0,0.146041,0.382259,0
13638,2017-04-21 06:00:00,0,0.146042,0.382244,0.000057
13639,2017-04-21 07:00:00,0,0.146037,0.382316,0.000101
13640,2017-04-21 08:00:00,0,0.146028,0.382455,0.000147
13641,2017-04-21 09:00:00,0,0.146013,0.382661,0.000009
13642,2017-04-21 10:00:00,0,0.146013,0.382669,0.000014
13643,2017-04-21 11:00:00,0,0.146012,0.382685,0.000325
13644,2017-04-21 12:00:00,0,0.145979,0.383147,0.000881
13645,2017-04-21 13:00:00,0,0.145891,0.38439,0.000169
13646,2017-04-21 14:00:00,0,0.145874,0.384625,0
13647,2017-04-21 15:00:00,0,0.145875,0.384616,0.000044
13648,2017-04-21 16:00:00,0,0.145871,0.384669,0.000004
13649,2017-04-21 17:00:00,0,0.145871,0.384664,0
13650,2017-04-21 18:00:00,0,0.145872,0.384652,0
13651,2017-04-21 19:00:00,0,0.145873,0.38464,0
13652,2017-04-21 20:00:00,0,0.145874,0.384629,0.000032
13653,2017-04-21 21:00:00,0,0.145871,0.38467,0.000016
13654,2017-04-21 22:00:00,0,0.145869,0.384689,0.000031
13655,2017-04-21 23:00:00,0,0.145867,0.384729,0
13656,2017-04-22 00:00:00,0,0.145867,0.384724,0.00004
13657,2017-04-22 01:00:00,0,0.145863,0.384779,0.000025
13658,2017-04-22 02:00:00,0,0.14586,0.384815,0.000027
13659,2017-04-22 03:00:00,0,0.145858,0.384852,0
13660,2017-04-22 04:00:00,0,0.145858,0.384852,0
13661,2017-04-22 05:00:00,0,0.145858,0.384853,0.000056
13662,2017-04-22 06:00:00,0,0.145852,0.384933,0
13663,2017-04-22 07:00:00,0,0.145852,0.384933,0
13664,2017-04-22 08:00:00,0,0.145852,0.384932,0
13665,2017-04-22 09:00:00,0,0.145852,0.38493,0
13666,2017-04-22 10:00:00,0,0.145852,0.384928,0
13667,2017-04-22 11:00:00,0,0.145852,0.384925,0
13668,2017-04-22 12:00:00,0,0.145853,0.384921,0
13669,2017-04-22 13:00:00,0,0.145853,0.384913,0
13670,2017-04-22 14:00:00,0,0.145854,0.384901,0
13671,2017-04-22 15:00:00,0,0.145855,0.384884,0.000097
13672,2017-04-22 16:00:00,0,0.145846,0.385011,0.000091
13673,2017-04-22 17:00:00,0,0.145837,0.385129,0.000189
13674,2017-04-22 18:00:00,0,0.145818,0.385389,0.000039
13675,2017-04-22 19:00:00,0,0.145815,0.385437,0
13676,2017-04-22 20:00:00,0,0.145815,0.385435,0
13677,2017-04-22 21:00:00,0,0.145815,0.385435,0
13678,2017-04-22 22:00:00,0,0.145815,0.385435,0
13679,2017-04-22 23:00:00,0,0.145816,0.385435,0
13680,2017-04-23 00:00:00,0,0.145816,0.385435,0
13681,2017-04-23 01:00:00,0,0.145816,0.385435,0
13682,2017-04-23 02:00:00,0,0.145815,0.385432,0
13683,2017-04-23 03:00:00,0,0.145815,0.38543,0
13684,2017-04-23 04:00:00,0,0.145816,0.385428,0
13685,2017-04-23 05:00:00,0,0.145816,0.385428,0
13686,2017-04-23 06:00:00,0,0.145816,0.385426,0
13687,2017-04-23 07:00:00,0,0.145816,0.385422,0
13688,2017-04-23 08:00:00,0,0.145817,0.385414,0
13689,2017-04-23 09:00:00,0,0.145817,0.385403,0
13690,2017-04-23 10:00:00,0,0.145818,0.385392,0
13691,2017-04-23 11:00:00,0,0.145819,0.385382,0
13692,2017-04-23 12:00:00,0,0.14582,0.385371,0
13693,2017-04-23 13:00:00,0,0.145821,0.385355,0
13694,2017-04-23 14:00:00,0,0.145823,0.385324,0
13695,2017-04-23 15:00:00,0,0.145827,0.385271,0
13696,2017-04-23 16:00:00,0,0.145832,0.385204,0
13697,2017-04-23 17:00:00,0,0.145836,0.385143,0
13698,2017-04-23 18:00:00,0,0.14584,0.385095,0
13699,2017-04-23 19:00:00,0,0.145842,0.385062,0
13700,2017-04-23 20:00:00,0,0.145843,0.385053,0
13701,2017-04-23 21:00:00,0,0.145844,0.385039,0
13702,2017-04-23 22:00:00,0,0.145846,0.385005,0
13703,2017-04-23 23:00:00,0,0.145849,0.384973,0
13704,2017-04-24 00:00:00,0,0.145851,0.384946,0
13705,2017-04-24 01:00:00,0,0.145852,0.384923,0
13706,2017-04-24 02:00:00,0,0.145854,0.384907,0
13707,2017-04-24 03:00:00,0,0.145854,0.384895,0
13708,2017-04-24 04:00:00,0,0.145855,0.384885,0
13709,2017-04-24 05:00:00,0,0.145856,0.384876,0
13710,2017-04-24 06:00:00,0,0.145856,0.384869,0
13711,2017-04-24 07:00:00,0,0.145857,0.384862,0
13712,2017-04-24 08:00:00,0,0.145857,0.384856,0
13713,2017-04-24 09:00:00,0,0.145858,0.38485,0
13714,2017-04-24 10:00:00,0,0.145858,0.384845,0
13715,2017-04-24 11:00:00,0,0.145858,0.384842,0
13716,2017-04-24 12:00:00,0,0.145859,0.384839,0
13717,2017-04-24 13:00:00,0,0.145859,0.384832,0
13718,2017-04-24 14:00:00,0,0.14586,0.384817,0
13719,2017-04-24 15:00:00,0,0.145862,0.384791,0
13720,2017-04-24 16:00:00,0,0.145864,0.384757,0
13721,2017-04-24 17:00:00,0,0.145867,0.384716,0
13722,2017-04-24 18:00:00,0,0.145872,0.384657,0
13723,2017-04-24 19:00:00,0,0.145877,0.38459,0
13724,2017-04-24 20:00:00,0,0.145879,0.384554,0
13725,2017-04-24 21:00:00,0,0.14588,0.384536,0
13726,2017-04-24 22:00:00,0,0.145882,0.384519,0
13727,2017-04-24 23:00:00,0,0.145883,0.384506,0
13728,2017-04-25 00:00:00,0,0.145883,0.384496,0
13729,2017-04-25 01:00:00,0,0.145884,0.384487,0
13730,2017-04-25 02:00:00,0,0.145885,0.384479,0.000001
13731,2017-04-25 03:00:00,0,0.145885,0.384472,0
13732,2017-04-25 04:00:00,0,0.145886,0.38446,0
13733,2017-04-25 05:00:00,0,0.145887,0.384452,0
13734,2017-04-25 06:00:00,0,0.145887,0.384445,0.000006
13735,2017-04-25 07:00:00,0,0.145887,0.384449,0.000058
13736,2017-04-25 08:00:00,0,0.145881,0.384527,0.000016
13737,2017-04-25 09:00:00,0,0.14588,0.384546,0
13738,2017-04-25 10:00:00,0,0.14588,0.384539,0.000189
13739,2017-04-25 11:00:00,0,0.145861,0.384804,0.000106
13740,2017-04-25 12:00:00,0,0.14585,0.384951,0.000105
13741,2017-04-25 13:00:00,0,0.14584,0.385095,0
13742,2017-04-25 14:00:00,0,0.145841,0.385083,0.000031
13743,2017-04-25 15:00:00,0,0.145838,0.385115,0
13744,2017-04-25 16:00:00,0,0.14584,0.385093,0
13745,2017-04-25 17:00:00,0,0.145842,0.385061,0.000023
13746,2017-04-25 18:00:00,0,0.145842,0.385064,0.000057
13747,2017-04-25 19:00:00,0,0.145838,0.385125,0.000304
13748,2017-04-25 20:00:00,0,0.145807,0.385544,0.000353
13749,2017-04-25 21:00:00,0,0.145771,0.386033,0.000215
13750,2017-04-25 22:00:00,0,0.145749,0.386328,0.000141
13751,2017-04-25 23:00:00,0,0.145735,0.386521,0.000004
13752,2017-04-26 00:00:00,0,0.145735,0.38652,0.000022
13753,2017-04-26 01:00:00,0,0.145733,0.386546,0.000051
13754,2017-04-26 02:00:00,0,0.145728,0.386614,0.000193
13755,2017-04-26 03:00:00,0,0.145707,0.386886,0.000256
13756,2017-04-26 04:00:00,0,0.14568,0.387245,0.000798
13757,2017-04-26 05:00:00,0,0.145596,0.388355,0.000119
13758,2017-04-26 06:00:00,0,0.145583,0.38852,0.000453
13759,2017-04-26 07:00:00,0,0.145534,0.38915,0.000629
13760,2017-04-26 08:00:00,0,0.145465,0.39002,0.000331
13761,2017-04-26 09:00:00,0,0.145428,0.39048,0.000241
13762,2017-04-26 10:00:00,0,0.145401,0.390816,0
13763,2017-04-26 11:00:00,0,0.145401,0.390818,0.000045
13764,2017-04-26 12:00:00,0,0.145396,0.39088,0.000112
13765,2017-04-26 13:00:00,0,0.145384,0.391035,0
13766,2017-04-26 14:00:00,0,0.145384,0.391032,0.000062
13767,2017-04-26 15:00:00,0,0.145377,0.391115,0
13768,2017-04-26 16:00:00,0,0.145378,0.391111,0.000191
13769,2017-04-26 17:00:00,0,0.145356,0.391373,0
13770,2017-04-26 18:00:00,0,0.145356,0.391371,0
13771,2017-04-26 19:00:00,0,0.145357,0.391368,0
13772,2017-04-26 20:00:00,0,0.145356,0.391371,0
13773,2017-04-26 21:00:00,0,0.145356,0.391376,0
13774,2017-04-26 22:00:00,0,0.145355,0.391384,0
13775,2017-04-26 23:00:00,0,0.145355,0.391389,0
13776,2017-04-27 00:00:00,0,0.145355,0.391393,0
13777,2017-04-27 01:00:00,0,0.145354,0.391397,0
13778,2017-04-27 02:00:00,0,0.145354,0.391401,0
13779,2017-04-27 03:00:00,0,0.145354,0.391405,0
13780,2017-04-27 04:00:00,0,0.145353,0.391408,0
13781,2017-04-27 05:00:00,0,0.145353,0.391412,0
13782,2017-04-27 06:00:00,0,0.145353,0.391415,0
13783,2017-04-27 07:00:00,0,0.145352,0.39142,0
13784,2017-04-27 08:00:00,0,0.145352,0.391424,0
13785,2017-04-27 09:00:00,0,0.145352,0.391429,0
13786,2017-04-27 10:00:00,0,0.145351,0.391433,0
13787,2017-04-27 11:00:00,0,0.145351,0.391435,0
13788,2017-04-27 12:00:00,0,0.145351,0.391439,0
13789,2017-04-27 13:00:00,0,0.145351,0.39144,0
13790,2017-04-27 14:00:00,0,0.145351,0.391437,0
13791,2017-04-27 15:00:00,0,0.145352,0.391425,0
13792,2017-04-27 16:00:00,0,0.145355,0.391392,0
13793,2017-04-27 17:00:00,0,0.145358,0.391353,0
13794,2017-04-27 18:00:00,0,0.145361,0.391312,0
13795,2017-04-27 19:00:00,0,0.145364,0.391279,0
13796,2017-04-27 20:00:00,0,0.145366,0.391258,0
13797,2017-04-27 21:00:00,0,0.145367,0.391242,0
13798,2017-04-27 22:00:00,0,0.145368,0.391226,0
13799,2017-04-27 23:00:00,0,0.145369,0.391216,0
13800,2017-04-28 00:00:00,0,0.14537,0.391206,0
13801,2017-04-28 01:00:00,0,0.14537,0.391203,0
13802,2017-04-28 02:00:00,0,0.14537,0.391201,0
13803,2017-04-28 03:00:00,0,0.14537,0.391201,0
13804,2017-04-28 04:00:00,0,0.145371,0.391197,0
13805,2017-04-28 05:00:00,0,0.145371,0.391198,0
13806,2017-04-28 06:00:00,0,0.14537,0.391201,0
13807,2017-04-28 07:00:00,0,0.14537,0.391205,0
13808,2017-04-28 08:00:00,0,0.14537,0.391209,0
13809,2017-04-28 09:00:00,0,0.145369,0.391212,0
13810,2017-04-28 10:00:00,0,0.145369,0.391218,0
13811,2017-04-28 11:00:00,0,0.145368,0.391224,0.000014
13812,2017-04-28 12:00:00,0,0.145367,0.391247,0
13813,2017-04-28 13:00:00,0,0.145367,0.39124,0
13814,2017-04-28 14:00:00,0,0.145368,0.391225,0
13815,2017-04-28 15:00:00,0,0.14537,0.391201,0
13816,2017-04-28 16:00:00,0,0.145374,0.391156,0
13817,2017-04-28 17:00:00,0,0.145378,0.391103,0
13818,2017-04-28 18:00:00,0,0.145383,0.391046,0
13819,2017-04-28 19:00:00,0,0.145387,0.390994,0
13820,2017-04-28 20:00:00,0,0.14539,0.390963,0
13821,2017-04-28 21:00:00,0,0.145391,0.390943,0
13822,2017-04-28 22:00:00,0,0.145393,0.390918,0
13823,2017-04-28 23:00:00,0,0.145395,0.390898,0
13824,2017-04-29 00:00:00,0,0.145396,0.39088,0
13825,2017-04-29 01:00:00,0,0.145397,0.390877,0
13826,2017-04-29 02:00:00,0,0.145397,0.39087,0
13827,2017-04-29 03:00:00,0,0.145398,0.390857,0
13828,2017-04-29 04:00:00,0,0.1454,0.390839,0
13829,2017-04-29 05:00:00,0,0.145401,0.390824,0
13830,2017-04-29 06:00:00,0,0.145402,0.390813,0
13831,2017-04-29 07:00:00,0,0.145403,0.390802,0
13832,2017-04-29 08:00:00,0,0.145403,0.390791,0
13833,2017-04-29 09:00:00,0,0.145404,0.390785,0
13834,2017-04-29 10:00:00,0,0.145405,0.390775,0
13835,2017-04-29 11:00:00,0,0.145406,0.390764,0
13836,2017-04-29 12:00:00,0,0.145407,0.390748,0
13837,2017-04-29 13:00:00,0,0.14541,0.390711,0
13838,2017-04-29 14:00:00,0,0.145414,0.390658,0
13839,2017-04-29 15:00:00,0,0.14542,0.390584,0
13840,2017-04-29 16:00:00,0,0.145428,0.39049,0
13841,2017-04-29 17:00:00,0,0.145436,0.390387,0
13842,2017-04-29 18:00:00,0,0.145445,0.390273,0
13843,2017-04-29 19:00:00,0,0.145455,0.390153,0
13844,2017-04-29 20:00:00,0,0.145463,0.390043,0
13845,2017-04-29 21:00:00,0,0.145472,0.389929,0
13846,2017-04-29 22:00:00,0,0.145482,0.389806,0
13847,2017-04-29 23:00:00,0,0.145491,0.389689,0
13848,2017-04-30 00:00:00,0,0.1455,0.389584,0
13849,2017-04-30 01:00:00,0,0.145506,0.389503,0
13850,2017-04-30 02:00:00,0,0.145512,0.389426,0
13851,2017-04-30 03:00:00,0,0.145518,0.389347,0
13852,2017-04-30 04:00:00,0,0.145525,0.389267,0
13853,2017-04-30 05:00:00,0,0.14553,0.389194,0
13854,2017-04-30 06:00:00,0,0.145536,0.38912,0
13855,2017-04-30 07:00:00,0,0.145541,0.389055,0
13856,2017-04-30 08:00:00,0,0.145545,0.389002,0
13857,2017-04-30 09:00:00,0,0.145549,0.38896,0
13858,2017-04-30 10:00:00,0,0.145551,0.388929,0
13859,2017-04-30 11:00:00,0,0.145553,0.388901,0
13860,2017-04-30 12:00:00,0,0.145556,0.388863,0
13861,2017-04-30 13:00:00,0,0.145561,0.388797,0
13862,2017-04-30 14:00:00,0,0.145567,0.388723,0
13863,2017-04-30 15:00:00,0,0.145574,0.388639,0
13864,2017-04-30 16:00:00,0,0.145579,0.388564,0
13865,2017-04-30 17:00:00,0,0.145585,0.388488,0
13866,2017-04-30 18:00:00,0,0.145591,0.388418,0.000076
13867,2017-04-30 19:00:00,0,0.145585,0.388497,0
13868,2017-04-30 20:00:00,0,0.145587,0.388464,0
13869,2017-04-30 21:00:00,0,0.145591,0.388418,0
13870,2017-04-30 22:00:00,0,0.145594,0.388372,0
13871,2017-04-30 23:00:00,0,0.145598,0.388327,0
13872,2017-05-01 00:00:00,0,0.145601,0.388282,0
13873,2017-05-01 01:00:00,0,0.145604,0.388248,0
13874,2017-05-01 02:00:00,0,0.145606,0.388215,0
13875,2017-05-01 03:00:00,0,0.145609,0.388181,0
13876,2017-05-01 04:00:00,0,0.145612,0.388146,0
13877,2017-05-01 05:00:00,0,0.145614,0.388114,0
13878,2017-05-01 06:00:00,0,0.145616,0.388087,0
13879,2017-05-01 07:00:00,0,0.145618,0.388065,0
13880,2017-05-01 08:00:00,0,0.145619,0.388046,0
13881,2017-05-01 09:00:00,0,0.145621,0.38803,0
13882,2017-05-01 10:00:00,0,0.145622,0.388016,0
13883,2017-05-01 11:00:00,0,0.145622,0.388005,0
13884,2017-05-01 12:00:00,0,0.145623,0.387994,0
13885,2017-05-01 13:00:00,0,0.145624,0.387979,0
13886,2017-05-01 14:00:00,0,0.145626,0.387958,0
13887,2017-05-01 15:00:00,0,0.145628,0.387929,0
13888,2017-05-01 16:00:00,0,0.145632,0.387884,0
13889,2017-05-01 17:00:00,0,0.145636,0.387829,0
13890,2017-05-01 18:00:00,0,0.14564,0.387772,0
13891,2017-05-01 19:00:00,0,0.145644,0.387725,0
13892,2017-05-01 20:00:00,0,0.145646,0.387701,0
13893,2017-05-01 21:00:00,0,0.145647,0.387685,0
13894,2017-05-01 22:00:00,0,0.145648,0.387668,0
13895,2017-05-01 23:00:00,0,0.145649,0.387656,0
13896,2017-05-02 00:00:00,0,0.14565,0.387649,0
13897,2017-05-02 01:00:00,0,0.14565,0.387644,0
13898,2017-05-02 02:00:00,0,0.14565,0.387642,0
13899,2017-05-02 03:00:00,0,0.14565,0.38764,0
13900,2017-05-02 04:00:00,0,0.14565,0.38764,0
13901,2017-05-02 05:00:00,0,0.14565,0.387643,0
13902,2017-05-02 06:00:00,0,0.14565,0.387646,0.000003
13903,2017-05-02 07:00:00,0,0.14565,0.387651,0
13904,2017-05-02 08:00:00,0,0.14565,0.387651,0.00005
13905,2017-05-02 09:00:00,0,0.145644,0.387722,0.000458
13906,2017-05-02 10:00:00,0,0.145595,0.388365,0.000386
13907,2017-05-02 11:00:00,0,0.145553,0.388907,0.000221
13908,2017-05-02 12:00:00,0,0.145529,0.389216,0.000026
13909,2017-05-02 13:00:00,0,0.145526,0.389246,0
13910,2017-05-02 14:00:00,0,0.145527,0.389231,0
13911,2017-05-02 15:00:00,0,0.145529,0.389208,0
13912,2017-05-02 16:00:00,0,0.145533,0.38916,0
13913,2017-05-02 17:00:00,0,0.145537,0.389106,0
13914,2017-05-02 18:00:00,0,0.145542,0.389046,0
13915,2017-05-02 19:00:00,0,0.145546,0.388991,0.000073
13916,2017-05-02 20:00:00,0,0.145543,0.389036,0
13917,2017-05-02 21:00:00,0,0.145549,0.388956,0
13918,2017-05-02 22:00:00,0,0.14556,0.388811,0
13919,2017-05-02 23:00:00,0,0.145572,0.388664,0
13920,2017-05-03 00:00:00,0,0.145584,0.388509,0
13921,2017-05-03 01:00:00,0,0.145596,0.388345,0
13922,2017-05-03 02:00:00,0,0.145608,0.388197,0
13923,2017-05-03 03:00:00,0,0.145617,0.388078,0
